source_result_dir,case_id,mask_strategy,mask_intensity,seed,decision_index,m3star_action_id,m3star_action_cost,xgboost_action_id,logistic_action_id,experts_agree,candidate_action_id,candidate_action_cost,candidate_reachability,candidate_differs_from_m3star,consensus_substitution_eligible,xgboost_episode_success,logistic_episode_success,candidate_recovered_count,m3star_recovered_count,candidate_zero_yield_offline,m3star_zero_yield_offline
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.6,23,0,C09-AA-004,2.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.9993372559547424,1,1,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.6,23,1,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9967711567878723,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.6,23,2,C09-AA-002,2.0,C09-AA-002,C09-AA-002,1,C09-AA-002,2.0,0.9977249503135681,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.6,23,3,C09-AA-003,1.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.9221086502075195,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.6,37,0,C09-AA-004,2.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.9993372559547424,1,1,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.6,37,1,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9967711567878723,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.6,37,2,C09-AA-003,1.0,C09-AA-002,C09-AA-003,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.6,41,0,C09-AA-004,2.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.9993372559547424,1,1,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.6,41,1,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9967711567878723,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.6,41,2,C09-AA-003,1.0,C09-AA-002,C09-AA-003,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.6,53,0,C09-AA-004,2.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.9993372559547424,1,1,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.6,53,1,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9967711567878723,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.6,53,2,C09-AA-003,1.0,C09-AA-002,C09-AA-003,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.2,11,0,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.998137354850769,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.2,11,1,C09-AA-002,2.0,C09-AA-002,C09-AA-002,1,C09-AA-002,2.0,0.9971721768379211,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.2,23,0,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.998137354850769,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.2,23,1,C09-AA-002,2.0,C09-AA-002,C09-AA-002,1,C09-AA-002,2.0,0.9971721768379211,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.2,37,0,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.998137354850769,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.2,41,0,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.998137354850769,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.2,53,0,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.998137354850769,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.4,11,0,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9981868863105774,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.4,11,1,C09-AA-002,2.0,C09-AA-002,C09-AA-002,1,C09-AA-002,2.0,0.9970595240592957,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.4,11,2,C09-AA-003,1.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.8957077860832214,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.4,23,0,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9981868863105774,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.4,23,1,C09-AA-002,2.0,C09-AA-002,C09-AA-002,1,C09-AA-002,2.0,0.9970595240592957,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.4,23,2,C09-AA-003,1.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.8957077860832214,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.4,37,0,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9981868863105774,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.4,37,1,C09-AA-003,1.0,C09-AA-002,C09-AA-003,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.4,41,0,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9981868863105774,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.4,41,1,C09-AA-003,1.0,C09-AA-002,C09-AA-003,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.4,53,0,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9981868863105774,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.4,53,1,C09-AA-003,1.0,C09-AA-002,C09-AA-003,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,11,0,C09-AA-004,2.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.9993372559547424,1,1,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,11,1,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9967711567878723,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,11,2,C09-AA-002,2.0,C09-AA-002,C09-AA-002,1,C09-AA-002,2.0,0.9977249503135681,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,11,3,C09-AA-003,1.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.9221086502075195,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,23,0,C09-AA-004,2.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.9993372559547424,1,1,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,23,1,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9967711567878723,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,23,2,C09-AA-002,2.0,C09-AA-002,C09-AA-002,1,C09-AA-002,2.0,0.9977249503135681,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,23,3,C09-AA-003,1.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.9221086502075195,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,37,0,C09-AA-004,2.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.9993372559547424,1,1,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,37,1,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9967711567878723,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,37,2,C09-AA-003,1.0,C09-AA-002,C09-AA-003,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,41,0,C09-AA-004,2.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.9993372559547424,1,1,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,41,1,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9967711567878723,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,41,2,C09-AA-003,1.0,C09-AA-002,C09-AA-003,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,53,0,C09-AA-004,2.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.9993372559547424,1,1,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,53,1,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9967711567878723,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,53,2,C09-AA-003,1.0,C09-AA-002,C09-AA-003,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.2,11,0,C10-AA-005,2.0,C10-AA-001,C10-AA-001,1,C10-AA-001,1.0,0.9945759773254395,1,1,1,1,0,1,1,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.2,23,0,C10-AA-001,1.0,C10-AA-005,C10-AA-001,0,,,,0,0,1,1,0,0,0,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.2,23,1,C10-AA-002,2.0,C10-AA-005,C10-AA-005,1,C10-AA-005,2.0,0.8021928668022156,1,0,1,1,0,1,1,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.2,41,0,C10-AA-005,2.0,C10-AA-001,C10-AA-001,1,C10-AA-001,1.0,0.9945759773254395,1,1,1,1,0,1,1,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.4,11,0,C10-AA-005,2.0,C10-AA-001,C10-AA-001,1,C10-AA-001,1.0,0.9945759773254395,1,1,1,1,0,1,1,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.4,23,0,C10-AA-003,1.0,C10-AA-005,STOP,0,,,,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.4,23,1,C10-AA-001,1.0,C10-AA-005,C10-AA-001,0,,,,0,0,1,0,0,0,0,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.4,23,2,C10-AA-002,2.0,C10-AA-005,C10-AA-005,1,C10-AA-005,2.0,0.8174066543579102,1,0,1,0,0,1,1,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.4,37,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.998137354850769,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.4,41,0,C10-AA-001,1.0,C10-AA-001,C10-AA-001,1,C10-AA-001,1.0,0.993913471698761,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.4,41,1,C10-AA-002,2.0,C10-AA-002,C10-AA-005,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.4,41,2,C10-AA-005,2.0,C10-AA-005,C10-AA-005,1,C10-AA-005,2.0,0.9880000948905945,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.4,53,0,C10-AA-004,2.0,C10-AA-004,STOP,0,,,,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,11,0,C10-AA-004,2.0,C10-AA-005,STOP,0,,,,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,11,1,C10-AA-005,2.0,C10-AA-001,C10-AA-001,1,C10-AA-001,1.0,0.9912046790122986,1,1,1,0,0,1,1,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,23,0,C10-AA-001,1.0,C10-AA-001,C10-AA-001,1,C10-AA-001,1.0,0.9974684715270996,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,23,1,C10-AA-002,2.0,C10-AA-005,C10-AA-005,1,C10-AA-005,2.0,0.99397212266922,1,1,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,23,2,C10-AA-005,2.0,C10-AA-005,C10-AA-003,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,23,3,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9979137778282166,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,37,0,C10-AA-003,1.0,C10-AA-005,STOP,0,,,,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,37,1,C10-AA-001,1.0,C10-AA-005,C10-AA-001,0,,,,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,41,0,C10-AA-001,1.0,C10-AA-001,C10-AA-001,1,C10-AA-001,1.0,0.9974684715270996,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,41,1,C10-AA-002,2.0,C10-AA-005,C10-AA-005,1,C10-AA-005,2.0,0.99397212266922,1,1,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,41,2,C10-AA-005,2.0,C10-AA-005,C10-AA-003,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,41,3,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9979137778282166,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,53,0,C10-AA-004,2.0,C10-AA-005,STOP,0,,,,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,53,1,C10-AA-005,2.0,C10-AA-001,C10-AA-001,1,C10-AA-001,1.0,0.9912046790122986,1,1,1,0,0,1,1,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.2,11,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.998137354850769,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.2,23,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.998137354850769,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.2,37,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.998137354850769,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.2,41,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.998137354850769,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.2,53,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.998137354850769,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.4,11,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9984266757965088,0,0,1,0,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.4,11,1,C10-AA-004,2.0,C10-AA-004,STOP,0,,,,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.4,23,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9984266757965088,0,0,1,0,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.4,23,1,C10-AA-004,2.0,C10-AA-004,STOP,0,,,,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.4,37,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9984266757965088,0,0,1,0,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.4,37,1,C10-AA-004,2.0,C10-AA-004,STOP,0,,,,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.4,41,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9984266757965088,0,0,1,0,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.4,41,1,C10-AA-004,2.0,C10-AA-004,STOP,0,,,,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.4,53,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9984266757965088,0,0,1,0,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.4,53,1,C10-AA-004,2.0,C10-AA-004,STOP,0,,,,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,11,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9985024929046631,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,11,1,C10-AA-004,2.0,C10-AA-004,C10-AA-004,1,C10-AA-004,2.0,0.6229555606842041,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,11,2,C10-AA-002,2.0,C10-AA-005,C10-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,23,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9985024929046631,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,23,1,C10-AA-004,2.0,C10-AA-004,C10-AA-004,1,C10-AA-004,2.0,0.6229555606842041,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,23,2,C10-AA-002,2.0,C10-AA-005,C10-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,37,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9985024929046631,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,37,1,C10-AA-004,2.0,C10-AA-004,C10-AA-004,1,C10-AA-004,2.0,0.6229555606842041,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,37,2,C10-AA-002,2.0,C10-AA-005,C10-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,41,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9985024929046631,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,41,1,C10-AA-004,2.0,C10-AA-004,C10-AA-004,1,C10-AA-004,2.0,0.6229555606842041,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,41,2,C10-AA-002,2.0,C10-AA-005,C10-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,53,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9985024929046631,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,53,1,C10-AA-004,2.0,C10-AA-004,C10-AA-004,1,C10-AA-004,2.0,0.6229555606842041,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,53,2,C10-AA-002,2.0,C10-AA-005,C10-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.2,11,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.998137354850769,0,0,1,1,1,1,0,0
